id,formula,density_calc,Hmix,Smix,Gmix,Tm,delta,elec_diff,VEC,processing,microstructure,doi,composition_norm
Alloy 1069,Al5Nb24Ti40V5Zr26,6.068935026,-6.8576,11.29799536,491.5373168,1878.25911,5.289095698,0.109284766,4.24,AC,BCC + Im,10.1016/j.intermet.2019.106652,Al5Nb24Ti40V5Zr26
Alloy 1070,Al5Nb24Ti40V5Zr26,6.068935026,-6.8576,11.29799536,491.5373168,1878.25911,5.289095698,0.109284766,4.24,AC,BCC,10.1016/j.intermet.2019.106652,Al5Nb24Ti40V5Zr26
Alloy 1071,AlCoCrFeNi2.1,7.08,-11.94,12.91,359.2352497,1381.25,5.38,0.12,7.7,AC,FCC + Im,10.1016/j.matchar.2019.109955,AlCoCrFeNi2.1
Alloy 1072,Al0.3CoCrFeNi,7.64,-7.27,12.83,469.9351993,1806.29,3.49,0.11,7.88,AC,FCC,10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi
Alloy 1073,Al0.3CoCrFeNi,7.64,-7.27,12.83,469.9351993,1806.29,3.49,0.11,7.88,AC,FCC + Im,10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi
Alloy 1074,Al0.3CoCrFeNi,7.64,-7.27,12.83,469.9351993,1806.29,3.49,0.11,7.88,AC,FCC + Im,10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi
Alloy 1075,Al0.3CoCrFeNi,7.64,-7.27,12.83,469.9351993,1806.29,3.49,0.11,7.88,AC,FCC + Im,10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi
Alloy 1076,Al0.3CoCrFeNi,7.64,-7.27,12.83,469.9351993,1806.29,3.49,0.11,7.88,AC,FCC + Im,10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi
Alloy 1077,Al0.5Cr0.9FeNi2.5V0.2,7.428940236,-10.99730873,11.05609168,379.6347552,1449.33988,4.444703117,0.118924761,8.019607843,AC,FCC,10.1038/s41467-018-06600-8,Al0.5Cr0.9FeNi2.5V0.2
Alloy 1078,HfMoNbTaZr,10.92817442,-1.12,13.38161053,621.8810016,2395.370077,6.301264119,0.311152696,4.8,AC,BCC,10.3390/e21010015,HfMoNbTaZr
Alloy 1079,HfMoNbTaTi,9.910915715,2.72,13.38161053,592.5022515,2282.194003,4.99441746,0.118253964,4.4,AC,BCC,10.3390/e21010015,HfMoNbTaTi
Alloy 1080,HfMoNbTaTi,9.910915715,2.72,13.38161053,592.5022515,2282.194003,4.99441746,0.118253964,4.4,AC,BCC,10.3390/e21010015,HfMoNbTaTi
Alloy 1081,HfMoNbTiZr,8.7,-1.6,13.38,634.561604,2444.2,5.06,0.31,4.6,AC,BCC + Im,10.3390/e21010015,HfMoNbTiZr
Alloy 1082,Fe36Ni18Mn33Al13C1.26,6.9501179,-12.0861034,11.29290282,340.7477765,1302.065806,7.007133,0.173422991,7.337941932,AC,FCC + Im,10.1016/j.msea.2017.03.099,Al13C1.26Fe36Mn33Ni18
Alloy 1083,Fe36Ni18Mn33Al13C1.26,6.9501179,-12.0861034,11.29290282,340.7477765,1302.065806,7.007133,0.173422991,7.337941932,AC,FCC + Im,10.1016/j.msea.2017.03.099,Al13C1.26Fe36Mn33Ni18
Alloy 1084,Fe36Ni18Mn33Al13C1.26,6.9501179,-12.0861034,11.29290282,340.7477765,1302.065806,7.007133,0.173422991,7.337941932,AC,FCC + Im,10.1016/j.msea.2017.03.099,Al13C1.26Fe36Mn33Ni18
Alloy 1085,Fe36Ni18Mn33Al13,6.992100479,-9.798,10.87153784,343.5855689,1310.79,5.351956687,0.148163558,7.38,AC,FCC + Im,10.1016/j.msea.2017.03.099,Al13Fe36Mn33Ni18
Alloy 1086,Fe36Ni18Mn33Al13,6.992100479,-9.798,10.87153784,343.5855689,1310.79,5.351956687,0.148163558,7.38,AC,FCC + Im,10.1016/j.msea.2017.03.099,Al13Fe36Mn33Ni18
Alloy 1087,Fe36Ni18Mn33Al13,6.992100479,-9.798,10.87153784,343.5855689,1310.79,5.351956687,0.148163558,7.38,AC,FCC + Im,10.1016/j.msea.2017.03.099,Al13Fe36Mn33Ni18
Alloy 1088,ZrTiHfV0.5Nb0.5,8.190507447,0.4375,12.96707842,523.6762156,2013.882607,6.440523166,0.134530433,4.25,AC,BCC,10.3390/ma11020208,HfNb0.5TiV0.5Zr
Alloy 1089,ZrTiHfV0.5Nb0.5,8.190507447,0.4375,12.96707842,523.6762156,2013.882607,6.440523166,0.134530433,4.25,AC,BCC,10.3390/ma11020208,HfNb0.5TiV0.5Zr
Alloy 1090,Zr2.0TiHfVNb2.0,7.872809981,1.469387755,12.88596992,537.1529873,2065.061688,6.802239355,0.137410453,4.428571429,AC,BCC,10.3390/ma11020208,HfNb2.0TiVZr2.0
Alloy 1091,Zr2.0TiHfVNb2.0,7.872809981,1.469387755,12.88596992,537.1529873,2065.061688,6.802239355,0.137410453,4.428571429,AC,BCC,10.3390/ma11020208,HfNb2.0TiVZr2.0
Alloy 1092,ZrTiHfNb0.5Mo0.5,8.569015185,-2.125,12.96707842,540.3628201,2078.063584,5.703787685,0.270497227,4.375,AC,BCC,10.3390/ma11020208,HfMo0.5Nb0.5TiZr
Alloy 1093,ZrTiHfNb0.5Mo0.5,8.569015185,-2.125,12.96707842,540.3628201,2078.063584,5.703787685,0.270497227,4.375,AC,BCC,10.3390/ma11020208,HfMo0.5Nb0.5TiZr
Alloy 1094,ZrTiHfNb0.5Ta0.5,9.309718284,0.875,12.96707842,562.4439913,2162.968877,4.862116278,0.118215904,4.25,AC,BCC,10.3390/ma11020208,HfNb0.5Ta0.5TiZr
Alloy 1095,ZrTiHfNb0.5Ta0.5,9.309718284,0.875,12.96707842,562.4439913,2162.968877,4.862116278,0.118215904,4.25,AC,BCC,10.3390/ma11020208,HfNb0.5Ta0.5TiZr
Alloy 1096,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,7.21529413,-8.1781746,11.54335869,355.5740424,1360.004545,6.453990904,0.165555851,7.346191889,AC,FCC,10.1016/j.matchar.2019.109983,Al7.5C1.1Cr6Fe40.4Mn34.8Ni11.3
Alloy 1097,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,7.21529413,-8.1781746,11.54335869,355.5740424,1360.004545,6.453990904,0.165555851,7.346191889,AC,FCC,10.1016/j.matchar.2019.109983,Al7.5C1.1Cr6Fe40.4Mn34.8Ni11.3
Alloy 1098,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,7.21529413,-8.1781746,11.54335869,355.5740424,1360.004545,6.453990904,0.165555851,7.346191889,AC,FCC,10.1016/j.matchar.2019.109983,Al7.5C1.1Cr6Fe40.4Mn34.8Ni11.3
Alloy 1099,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,7.21529413,-8.1781746,11.54335869,355.5740424,1360.004545,6.453990904,0.165555851,7.346191889,AC,FCC,10.1016/j.matchar.2019.109983,Al7.5C1.1Cr6Fe40.4Mn34.8Ni11.3
Alloy 1100,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,7.21529413,-8.1781746,11.54335869,355.5740424,1360.004545,6.453990904,0.165555851,7.346191889,AC,FCC,10.1016/j.matchar.2019.109983,Al7.5C1.1Cr6Fe40.4Mn34.8Ni11.3
Alloy 1101,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,7.21529413,-8.1781746,11.54335869,355.5740424,1360.004545,6.453990904,0.165555851,7.346191889,AC,FCC,10.1016/j.matchar.2019.109983,Al7.5C1.1Cr6Fe40.4Mn34.8Ni11.3
Alloy 1102,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,7.21529413,-8.1781746,11.54335869,355.5740424,1360.004545,6.453990904,0.165555851,7.346191889,AC,FCC,10.1016/j.matchar.2019.109983,Al7.5C1.1Cr6Fe40.4Mn34.8Ni11.3
Alloy 1103,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1104,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1105,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1106,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1107,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1108,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1109,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1110,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1111,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1112,Fe28Ni18Mn33Al21,6.482580111,-13.4844,11.29676653,324.7052707,1240.79,5.708363976,0.14752071,6.98,AC,FCC + Im,10.1016/j.actamat.2015.05.006,Al21Fe28Mn33Ni18
Alloy 1113,NbMoTaW,13.64,-6.5,11.53,825.6503925,3157.75,2.27,0.36,5.5,AC,BCC,10.1016/j.intermet.2017.01.007,MoNbTaW
Alloy 1114,NbMoTaW,13.64,-6.5,11.53,825.6503925,3157.75,2.27,0.36,5.5,AC,BCC,10.1016/j.intermet.2017.01.007,MoNbTaW
Alloy 1115,VNbMoTaW,12.36,-4.64,13.38,769.197496,2962.8,3.21,0.34,5.4,AC,BCC,10.1016/j.intermet.2017.01.007,MoNbTaVW
Alloy 1116,VNbMoTaW,12.36,-4.64,13.38,769.197496,2962.8,3.21,0.34,5.4,AC,BCC,10.1016/j.intermet.2017.01.007,MoNbTaVW
Alloy 1117,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,PM,FCC + BCC,10.1016/j.msea.2017.06.086,CoCrNi
Alloy 1118,CoCrNiMo0.05,8.293769544,-4.874118387,9.289246706,422.3134414,1601.445183,0.168045878,0.111272373,8.332225914,PM,FCC,10.1016/j.jallcom.2019.05.208,CoCrMo0.05Ni
Alloy 1119,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.actamat.2017.02.036,CoCrNi
Alloy 1120,CrMnFeCoNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.actamat.2017.02.036,CoCrFeMnNi
Alloy 1121,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.actamat.2017.04.033,CoCrNi
Alloy 1122,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.actamat.2017.04.033,CoCrFeMnNi
Alloy 1123,CoCrFeMnNi,8.03,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.actamat.2017.04.033,CoCrFeMnNi
Alloy 1124,NbCrMo0.5Ta0.5TiZr,7.99,-4.92,14.53,625.078928,2418.4,7.13,0.22,4.9,AC,BCC + Im,10.1016/j.msea.2017.12.021,CrMo0.5NbTa0.5TiZr
Alloy 1125,NbCrMo0.5Ta0.5TiZr,7.99,-4.92,14.53,625.078928,2418.4,7.13,0.22,4.9,AC,BCC + Im,10.1016/j.msea.2017.12.021,CrMo0.5NbTa0.5TiZr
Alloy 1126,NbCrMo0.5Ta0.5TiZr,7.99,-4.92,14.53,625.078928,2418.4,7.13,0.22,4.9,AC,BCC + Im,10.1016/j.msea.2017.12.021,CrMo0.5NbTa0.5TiZr
Alloy 1127,AlMo0.5NbTa0.5TiZr,7.15,-16.84,14.53,560.6278523,2169.09,4.34,0.22,4.3,AC,BCC,10.1016/j.actamat.2014.01.029,AlMo0.5NbTa0.5TiZr
Alloy 1128,NbTaTi,9.975229265,1.333333333,9.134370237,626.5942488,2374.666667,1.064065164,0.041096093,4.666666667,AC,BCC,10.3390/e21020114,NbTaTi
Alloy 1129,Nb1.5TaTiZr0.5,9.261337121,2.125,10.98247607,608.144798,2321.0,3.841219005,0.084103731,4.625,AC,BCC,10.3390/e21020114,Nb1.5TaTiZr0.5
Alloy 1130,Fe22Co20Ni19Cr20Mn12Al7,7.544302414,-7.5184,14.40897963,374.8877458,1449.76134,4.345955752,0.130196621,7.71,AC,FCC + BCC + Im,10.1016/j.msea.2019.138555,Al7Co20Cr20Fe22Mn12Ni19
Alloy 1131,Fe22Co20Ni19Cr20Mn12Al7,7.544302414,-7.5184,14.40897963,374.8877458,1449.76134,4.345955752,0.130196621,7.71,AC,FCC + BCC + Im,10.1016/j.msea.2019.138555,Al7Co20Cr20Fe22Mn12Ni19
Alloy 1132,Fe22Co20Ni19Cr20Mn12Al7,7.544302414,-7.5184,14.40897963,374.8877458,1449.76134,4.345955752,0.130196621,7.71,AC,FCC + BCC + Im,10.1016/j.msea.2019.138555,Al7Co20Cr20Fe22Mn12Ni19
Alloy 1133,CoCrFeNiTi0.2,7.926436279,-7.346938776,12.56917544,408.1727091,1567.326205,3.658435996,0.111625792,8.047619048,AC,FCC + Im,10.3390/e21040389,CoCrFeNiTi0.2
Alloy 1134,CoCrFeNiTi0.2,7.926436279,-7.346938776,12.56917544,408.1727091,1567.326205,3.658435996,0.111625792,8.047619048,AC,FCC + Im,10.3390/e21040389,CoCrFeNiTi0.2
Alloy 1135,CoCrFeNiTi0.2,7.926436279,-7.346938776,12.56917544,408.1727091,1567.326205,3.658435996,0.111625792,8.047619048,AC,FCC + Im,10.3390/e21040389,CoCrFeNiTi0.2
Alloy 1136,CoCrFeNiTi0.2,7.926436279,-7.346938776,12.56917544,408.1727091,1567.326205,3.658435996,0.111625792,8.047619048,AC,FCC + Im,10.3390/e21040389,CoCrFeNiTi0.2
Alloy 1137,CoCrFeNiTi0.2,7.926436279,-7.346938776,12.56917544,408.1727091,1567.326205,3.658435996,0.111625792,8.047619048,AC,FCC + Im,10.3390/e21040389,CoCrFeNiTi0.2
Alloy 1138,CoCrFeNiTi0.2,7.926436279,-7.346938776,12.56917544,408.1727091,1567.326205,3.658435996,0.111625792,8.047619048,AC,FCC + Im,10.3390/e21040389,CoCrFeNiTi0.2
Alloy 1139,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC,10.1007/s12598-016-0860-y,Al0.5CoCrFeNi
Alloy 1140,Fe20Co27Ni13Cr20Mn20,8.025996582,-3.768,13.17352896,387.6859505,1492.110165,3.255827217,0.136373714,7.93,AC,FCC,10.1016/j.jallcom.2019.04.035,Co27Cr20Fe20Mn20Ni13
Alloy 1141,Fe20Co23Ni17Cr20Mn20,8.096366177,-3.886419753,13.10421444,395.7894519,1522.892483,2.58997738,0.123693618,8.077777778,AC,FCC,10.1016/j.jallcom.2019.04.035,Co23Cr20Fe20Mn20Ni17
Alloy 1144,AlCoCrFeMo0.05Ni2,7.083622569,-11.94453931,13.2671945,361.0007326,1389.938697,5.422491548,0.124400344,7.652892562,AC,FCC + BCC + Im,10.1016/j.msea.2019.05.058,AlCoCrFeMo0.05Ni2
Alloy 1145,AlCoCrFeMo0.05Ni2,7.083622569,-11.94453931,13.2671945,361.0007326,1389.938697,5.422491548,0.124400344,7.652892562,AC,FCC + BCC + Im,10.1016/j.msea.2019.05.058,AlCoCrFeMo0.05Ni2
Alloy 1146,AlCoCrFeMo0.05Ni2,7.083622569,-11.94453931,13.2671945,361.0007326,1389.938697,5.422491548,0.124400344,7.652892562,AC,FCC + BCC + Im,10.1016/j.msea.2019.05.058,AlCoCrFeMo0.05Ni2
Alloy 1147,AlCoCrFeMo0.05Ni2,7.083622569,-11.94453931,13.2671945,361.0007326,1389.938697,5.422491548,0.124400344,7.652892562,AC,FCC + BCC + Im,10.1016/j.msea.2019.05.058,AlCoCrFeMo0.05Ni2
Alloy 1148,AlCoCrFeMo0.05Ni2,7.083622569,-11.94453931,13.2671945,361.0007326,1389.938697,5.422491548,0.124400344,7.652892562,AC,FCC + BCC + Im,10.1016/j.msea.2019.05.058,AlCoCrFeMo0.05Ni2
Alloy 1149,AlCoCrFeMo0.05Ni2,7.083622569,-11.94453931,13.2671945,361.0007326,1389.938697,5.422491548,0.124400344,7.652892562,AC,FCC + BCC + Im,10.1016/j.msea.2019.05.058,AlCoCrFeMo0.05Ni2
Alloy 1150,Ti2ZrHf0.5V,6.52433557,-1.777777778,10.58454586,474.5036779,1808.222222,6.956581546,0.123107902,4.222222222,AC,BCC,10.1007/s40195-019-00921-3,Hf0.5Ti2VZr
Alloy 1151,Ti2ZrHf0.5VNb0.5,6.72390148,-0.4,12.22898133,501.632141,1923.651423,6.682543255,0.12163881,4.3,AC,BCC,10.1007/s40195-019-00921-3,Hf0.5Nb0.5Ti2VZr
Alloy 1152,Ti2ZrHf0.5VNb,6.887990805,0.52892562,12.60229632,513.4386746,1971.746058,6.436207738,0.119627521,4.363636364,AC,BCC,10.1007/s40195-019-00921-3,Hf0.5NbTi2VZr
Alloy 1153,Ti2ZrHf0.5V,6.52433557,-1.777777778,10.58454586,474.5036779,1808.222222,6.956581546,0.123107902,4.222222222,AC,BCC,10.1007/s40195-019-00921-3,Hf0.5Ti2VZr
Alloy 1154,Ti2ZrHf0.5VNb0.5,6.72390148,-0.4,12.22898133,501.632141,1923.651423,6.682543255,0.12163881,4.3,AC,BCC,10.1007/s40195-019-00921-3,Hf0.5Nb0.5Ti2VZr
Alloy 1155,Ti2ZrHf0.5VNb,6.887990805,0.52892562,12.60229632,513.4386746,1971.746058,6.436207738,0.119627521,4.363636364,AC,BCC,10.1007/s40195-019-00921-3,Hf0.5NbTi2VZr
Alloy 1156,AlCr1.5NbTiV,5.86780852,-13.75206612,13.2546386,437.0693929,1682.737057,6.288154515,0.040696417,4.727272727,AC,BCC + Im,10.1016/j.jallcom.2015.08.224,AlCr1.5NbTiV
Alloy 1157,AlCr1.5NbTiV,5.86780852,-13.75206612,13.2546386,437.0693929,1682.737057,6.288154515,0.040696417,4.727272727,AC,BCC + Im,10.1016/j.jallcom.2015.08.224,AlCr1.5NbTiV
Alloy 1158,AlCr1.5NbTiV,5.86780852,-13.75206612,13.2546386,437.0693929,1682.737057,6.288154515,0.040696417,4.727272727,AC,BCC + Im,10.1016/j.jallcom.2015.08.224,AlCr1.5NbTiV
Alloy 1159,AlCr1.5NbTiV,5.86780852,-13.75206612,13.2546386,437.0693929,1682.737057,6.288154515,0.040696417,4.727272727,AC,BCC + Im,10.1016/j.jallcom.2015.08.224,AlCr1.5NbTiV
Alloy 1160,CoFeNi2V0.5Mo0.2,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,2.462154283,0.103645634,8.659574468,AC,FCC,10.1016/j.scriptamat.2019.02.038,CoFeMo0.2Ni2V0.5
Alloy 1161,CoFeNi2V0.5Mo0.2,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,2.462154283,0.103645634,8.659574468,AC,FCC,10.1016/j.scriptamat.2019.02.038,CoFeMo0.2Ni2V0.5
Alloy 1162,CoFeNi2V0.5Mo0.2,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,2.462154283,0.103645634,8.659574468,AC,FCC,10.1016/j.scriptamat.2019.02.038,CoFeMo0.2Ni2V0.5
Alloy 1163,CoFeNi2V0.5Mo0.2,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,2.462154283,0.103645634,8.659574468,AC,FCC,10.1016/j.scriptamat.2019.02.038,CoFeMo0.2Ni2V0.5
Alloy 1164,CoFeNi2V0.5Mo0.2,8.400470171,-6.826618379,11.59727816,407.9007294,1560.456422,2.462154283,0.103645634,8.659574468,AC,FCC,10.1016/j.scriptamat.2019.02.038,CoFeMo0.2Ni2V0.5
Alloy 1165,Ni45(FeCoCr)40(AlTi)15,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,5.631744257,0.12911663,8.091666667,AC,FCC + Im,10.1016/j.scriptamat.2017.12.001,AlCoCrFeNi45Ti
Alloy 1166,Ni45(FeCoCr)40(AlTi)15,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,5.631744257,0.12911663,8.091666667,AC,FCC + Im,10.1016/j.scriptamat.2017.12.001,AlCoCrFeNi45Ti
Alloy 1167,Ni45(FeCoCr)40(AlTi)15,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,5.631744257,0.12911663,8.091666667,AC,FCC + Im,10.1016/j.scriptamat.2017.12.001,AlCoCrFeNi45Ti
Alloy 1168,Ni45(FeCoCr)40(AlTi)15,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,5.631744257,0.12911663,8.091666667,AC,FCC + Im,10.1016/j.scriptamat.2017.12.001,AlCoCrFeNi45Ti
Alloy 1169,Ni45(FeCoCr)40(AlTi)15,7.432029989,-14.63666667,12.91925854,378.8816252,1456.840901,5.631744257,0.12911663,8.091666667,AC,FCC + Im,10.1016/j.scriptamat.2017.12.001,AlCoCrFeNi45Ti
Alloy 1170,HfNb0.18Ta0.18Ti1.27Zr,8.511396386,0.980655458,11.45272946,532.8091979,2037.139276,4.491803564,0.114630243,4.099722992,AC,BCC,10.1080/21663831.2016.1221861,HfNb0.18Ta0.18Ti1.27Zr
Alloy 1171,Fe37Mn45Co9Cr9,7.690438695,-0.882,9.650030892,376.5579718,1429.88,4.092070055,0.1392543,7.46,AC,FCC,10.1007/s11837-014-1133-6,Co9Cr9Fe37Mn45
Alloy 1172,Fe34Cr34Ni14Al14Co4,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,BCC + Im,10.1016/j.msea.2018.01.034,Al14Co4Cr34Fe34Ni14
Alloy 1173,Fe34Cr34Ni14Al14Co4,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,BCC + Im,10.1016/j.msea.2018.01.034,Al14Co4Cr34Fe34Ni14
Alloy 1174,Fe34Cr34Ni14Al14Co4,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,BCC + Im,10.1016/j.msea.2018.01.034,Al14Co4Cr34Fe34Ni14
Alloy 1175,Fe34Cr34Ni14Al14Co4,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,BCC + Im,10.1016/j.msea.2018.01.034,Al14Co4Cr34Fe34Ni14
Alloy 1176,Fe34Cr34Ni14Al14Co4,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,BCC + Im,10.1016/j.msea.2018.01.034,Al14Co4Cr34Fe34Ni14
Alloy 1181,CoCrFeNiMo0.3,8.374393129,-4.153596539,12.82599837,426.2309224,1638.269287,2.377731963,0.127279646,8.093023256,AC,FCC + Im,10.1016/j.actamat.2016.06.063,CoCrFeMo0.3Ni
Alloy 1182,Al0.3CoCrFeNi,7.64,-7.27,12.83,469.9351993,1806.29,3.49,0.11,7.88,AC,FCC + Im,10.1016/j.jallcom.2008.12.088,Al0.3CoCrFeNi
Alloy 1183,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1184,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1185,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1186,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1187,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1188,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1189,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1190,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1191,Fe36Co21Cr18Ni15Al10,7.372379037,-7.5744,12.62984004,379.8481044,1458.906346,4.429915505,0.103058187,7.65,AC,FCC + Im,10.1016/j.jallcom.2017.02.211,Al10Co21Cr18Fe36Ni15
Alloy 1192,TiZrNbMo,8.702267947,-3.2,13.38161053,558.4887336,2151.20329,6.097271121,0.309554519,4.6,AC,BCC,10.1007/s11837-012-0366-5,MoNbTiZr
Alloy 1193,TiZrNbMoV0.25,7.268615152,-2.602076125,12.70837022,557.2221368,2140.77087,6.316335052,0.297856239,4.764705882,AC,BCC,10.1007/s11837-012-0366-5,MoNbTiV0.25Zr
Alloy 1194,TiZrNbMoV0.5,7.219283319,-2.666666667,13.14594406,553.6381766,2130.583805,6.554204762,0.289524941,4.777777778,AC,BCC,10.1007/s11837-012-0366-5,MoNbTiV0.5Zr
Alloy 1195,TiZrNbMoV0.75,7.173980851,-2.703601108,13.33280622,550.8012936,2121.192089,6.727569386,0.281855742,4.789473684,AC,BCC,10.1007/s11837-012-0366-5,MoNbTiV0.75Zr
Alloy 1196,TiZrNbMoV,7.132233447,-2.72,13.38161053,548.4427053,2112.506076,6.853413663,0.274765354,4.8,AC,BCC,10.1007/s11837-012-0366-5,MoNbTiVZr
Alloy 1197,TiZrNbMoV1.5,7.057851752,-2.710743802,13.2546386,544.6716846,2096.955235,7.005904617,0.262054817,4.818181818,AC,BCC,10.1007/s11837-012-0366-5,MoNbTiV1.5Zr
Alloy 1198,TiZrNbMoV2,6.993560446,-2.666666667,12.97646755,541.7397429,2083.436081,7.071199247,0.250959271,4.833333333,AC,BCC,10.1007/s11837-012-0366-5,MoNbTiV2Zr
